analyst,view_count,stock_code,stock_name,action,published_date,next_trading_day,video_id
陳昆仁分析師-摩爾證券投顧,2618,2301,光寶科,買進,2025-09-25,2025-09-26,u8gA4IbCsHA
陳昆仁分析師-摩爾證券投顧,34452,2317,鴻海,買進,2025-09-25,2025-09-26,Ub5ClZQx0NA
陳昆仁分析師-摩爾證券投顧,34452,2330,台積電,買進,2025-09-25,2025-09-26,Ub5ClZQx0NA
陳昆仁分析師-摩爾證券投顧,2618,2330,台積電,買進,2025-09-25,2025-09-26,u8gA4IbCsHA
陳昆仁分析師-摩爾證券投顧,34452,2344,華邦電,買進,2025-09-25,2025-09-26,Ub5ClZQx0NA
陳昆仁分析師-摩爾證券投顧,2618,3131,弘塑科技股份有限公司,買進,2025-09-25,2025-09-26,u8gA4IbCsHA
陳昆仁分析師-摩爾證券投顧,2618,3661,世芯-KY,賣出,2025-09-25,2025-09-26,u8gA4IbCsHA
陳昆仁分析師-摩爾證券投顧,34452,5314,世紀民生科技股份有限公司,買進,2025-09-25,2025-09-26,Ub5ClZQx0NA
陳昆仁分析師-摩爾證券投顧,2618,6187,萬潤科技股份有限公司,買進,2025-09-25,2025-09-26,u8gA4IbCsHA
陳昆仁分析師-摩爾證券投顧,34452,6188,廣明光電股份有限公司,買進,2025-09-25,2025-09-26,Ub5ClZQx0NA
陳昆仁分析師-摩爾證券投顧,2618,8047,星雲電腦股份有限公司,買進,2025-09-25,2025-09-26,u8gA4IbCsHA
何基鼎分析師-摩爾證券投顧,60516,0050,元大台灣50,買進,2025-09-26,2025-09-30,CrHIuF00ONo
何基鼎分析師-摩爾證券投顧,60516,00631L,元大台灣50正2,買進,2025-09-26,2025-09-30,CrHIuF00ONo
何基鼎分析師-摩爾證券投顧,60516,0063L,臺銀金,買進,2025-09-26,2025-09-30,CrHIuF00ONo
何基鼎分析師-摩爾證券投顧,60516,2049,上銀,買進,2025-09-26,2025-09-30,CrHIuF00ONo
何基鼎分析師-摩爾證券投顧,60516,2330,台積電,買進,2025-09-26,2025-09-30,CrHIuF00ONo
何基鼎分析師-摩爾證券投顧,60516,2382,廣達,買進,2025-09-26,2025-09-30,CrHIuF00ONo
謝晨彥分析師-摩爾證券投顧,5798,2337,旺宏,買進,2025-09-26,2025-09-26,Mkrogd6ruoc
郭哲榮分析師-摩爾證券投顧,122089,2303,聯電,買進,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,2313,華通,賣出,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,2317,鴻海,賣出,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,2328,廣宇,賣出,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,2330,台積電,買進,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,2408,南亞科,買進,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,3231,緯創,買進,2025-09-26,2025-09-30,8E0r3F6yv4s
郭哲榮分析師-摩爾證券投顧,122089,8046,南電,買進,2025-09-26,2025-09-30,8E0r3F6yv4s
鐘崑禎分析師_摩爾證券投顧,4272,1815,富喬工業股份有限公司,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,123253,1815,富喬工業股份有限公司,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,123253,2308,台達電,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,123253,2317,鴻海,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,123253,2330,台積電,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,123253,2344,華邦電,賣出,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,123253,2368,金像電,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,4272,2383,台光電,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,123253,2383,台光電,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,4272,2454,聯發科,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,3037,欣興,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,3443,創意,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,123253,3715,定穎投控,買進,2025-09-26,2025-09-30,TgmtXhBYKPE
鐘崑禎分析師_摩爾證券投顧,4272,6188,廣明光電股份有限公司,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,6213,聯茂,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,6274,台燿科技股份有限公司,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,8021,尖點,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,8064,東捷科技股份有限公司,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
鐘崑禎分析師_摩爾證券投顧,4272,8358,金居開發股份有限公司,買進,2025-09-26,2025-09-30,Eoyx2JWTSLQ
陳昆仁分析師-摩爾證券投顧,4503,1216,統一,買進,2025-09-26,2025-09-26,2wzhQw-2BPs
陳昆仁分析師-摩爾證券投顧,60400,1504,東元,買進,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,4503,2308,台達電,買進,2025-09-26,2025-09-26,2wzhQw-2BPs
陳昆仁分析師-摩爾證券投顧,4503,2317,鴻海,買進,2025-09-26,2025-09-26,2wzhQw-2BPs
陳昆仁分析師-摩爾證券投顧,60400,2317,鴻海,買進,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,4503,2330,台積電,買進,2025-09-26,2025-09-26,2wzhQw-2BPs
陳昆仁分析師-摩爾證券投顧,60400,2330,台積電,買進,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,60400,3665,貿聯-KY,賣出,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,60400,4585,達明,賣出,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,60400,6188,廣明光電股份有限公司,賣出,2025-09-26,2025-09-30,jMvU_hMC904
陳昆仁分析師-摩爾證券投顧,60400,8043,蜜望實企業股份有限公司,買進,2025-09-26,2025-09-30,jMvU_hMC904
謝晨彥分析師-摩爾證券投顧,3764,2454,聯發科,買進,2025-09-29,2025-09-30,MueO8CP-uIA
何基鼎分析師-摩爾證券投顧,58445,00631L,元大台灣50正2,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,2303,聯電,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,2330,台積電,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,2382,廣達,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,3589,維影,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,3674,影威,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,6669,緯穎,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
何基鼎分析師-摩爾證券投顧,58445,6770,力積電,買進,2025-09-30,2025-10-01,BYMWdfg9fUw
謝晨彥分析師-摩爾證券投顧,3014,2330,台積電,買進,2025-09-30,2025-09-30,YocBNLr__EY
謝晨彥分析師-摩爾證券投顧,3014,2454,聯發科,買進,2025-09-30,2025-09-30,YocBNLr__EY
謝晨彥分析師-摩爾證券投顧,3014,2887,台新新光金,賣出,2025-09-30,2025-09-30,YocBNLr__EY
謝晨彥分析師-摩爾證券投顧,3014,3443,創意,買進,2025-09-30,2025-09-30,YocBNLr__EY
郭哲榮分析師-摩爾證券投顧,34008,0050,元大台灣50,買進,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,2317,鴻海,買進,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,2330,台積電,賣出,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,2382,廣達,買進,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,3006,晶豪科,買進,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,3231,緯創,買進,2025-09-30,2025-10-01,GfLeCeHugAM
郭哲榮分析師-摩爾證券投顧,34008,3376,新日興,買進,2025-09-30,2025-10-01,GfLeCeHugAM
鐘崑禎分析師_摩爾證券投顧,3099,1802,台玻,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,1815,富喬工業股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,2317,鴻海,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,2317,鴻海,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,2330,台積電,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,2330,台積電,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,2382,廣達,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,2382,廣達,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,2408,南亞科,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,2408,南亞科,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,2454,聯發科,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,2464,盟立,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,2634,漢翔,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,3006,晶豪科,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,3016,嘉晶,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,3017,奇鋐,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,19108,3231,緯創,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,3260,威剛科技股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,3260,威剛科技股份有限公司,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,3443,創意,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,3661,世芯-KY,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,3661,世芯-KY,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,3707,漢磊科技股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,4416,三圓建設股份有限公司,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,4934,太極,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,5284,jpp-KY,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,6188,廣明光電股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,6533,晶心科,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,19108,6727,亞泰金屬工業股份有限公司,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,19108,8021,尖點,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,3099,8299,群聯電子股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,3099,8358,金居開發股份有限公司,買進,2025-09-30,2025-10-01,9IWNolLm9IM
鐘崑禎分析師_摩爾證券投顧,19108,8358,金居開發股份有限公司,買進,2025-09-30,2025-10-01,ErxgxS_catw
鐘崑禎分析師_摩爾證券投顧,19108,8996,高力,買進,2025-09-30,2025-10-01,ErxgxS_catw
陳昆仁分析師-摩爾證券投顧,1639,2317,鴻海,買進,2025-09-30,2025-09-30,8HwrQKnyU9I
陳昆仁分析師-摩爾證券投顧,12393,2317,鴻海,賣出,2025-09-30,2025-10-01,GqbnVw3PClA
陳昆仁分析師-摩爾證券投顧,1639,2327,國巨*,買進,2025-09-30,2025-09-30,8HwrQKnyU9I
陳昆仁分析師-摩爾證券投顧,1639,2330,台積電,買進,2025-09-30,2025-09-30,8HwrQKnyU9I
陳昆仁分析師-摩爾證券投顧,1639,5392,能率創新股份有限公司,買進,2025-09-30,2025-09-30,8HwrQKnyU9I
陳昆仁分析師-摩爾證券投顧,12393,6767,台灣微創醫療器材股份有限公司,買進,2025-09-30,2025-10-01,GqbnVw3PClA
陳昆仁分析師-摩爾證券投顧,1639,9958,世紀鋼,買進,2025-09-30,2025-09-30,8HwrQKnyU9I
謝晨彥分析師-摩爾證券投顧,3231,2454,聯發科,買進,2025-10-01,2025-10-01,vzkIEsz4moA
謝晨彥分析師-摩爾證券投顧,3231,3443,創意,買進,2025-10-01,2025-10-01,vzkIEsz4moA
郭哲榮分析師-摩爾證券投顧,56847,2328,廣宇,賣出,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,2330,台積電,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,2382,廣達,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,2454,聯發科,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,3037,欣興,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,3231,緯創,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,3376,新日興,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,6143,振曜科技股份有限公司,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
郭哲榮分析師-摩爾證券投顧,56847,8064,東捷科技股份有限公司,買進,2025-10-01,2025-10-02,Hq8x-Z9uWbk
鐘崑禎分析師_摩爾證券投顧,3138,1103,嘉泥,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,1260,臺光電,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,15699,1815,富喬工業股份有限公司,買進,2025-10-01,2025-10-02,AMs7I59sdVE
鐘崑禎分析師_摩爾證券投顧,3138,2303,聯電,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,15699,2317,鴻海,賣出,2025-10-01,2025-10-02,AMs7I59sdVE
鐘崑禎分析師_摩爾證券投顧,3138,2330,台積電,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,2368,金像電,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,15699,2382,廣達,賣出,2025-10-01,2025-10-02,AMs7I59sdVE
鐘崑禎分析師_摩爾證券投顧,15699,2454,聯發科,賣出,2025-10-01,2025-10-02,AMs7I59sdVE
鐘崑禎分析師_摩爾證券投顧,3138,3324,雙鴻科技股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,3443,創意,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,3707,漢磊科技股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,4416,三圓建設股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,4934,太極,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,5439,高技企業股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,6274,台燿科技股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,15699,8021,尖點,買進,2025-10-01,2025-10-02,AMs7I59sdVE
鐘崑禎分析師_摩爾證券投顧,3138,8021,尖點,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,3138,8358,金居開發股份有限公司,買進,2025-10-01,2025-10-02,jYDw-3Rq_jk
鐘崑禎分析師_摩爾證券投顧,15699,8996,高力,買進,2025-10-01,2025-10-02,AMs7I59sdVE
陳昆仁分析師-摩爾證券投顧,43416,1504,東元,買進,2025-10-01,2025-10-02,1rVXsapjOl8
陳昆仁分析師-摩爾證券投顧,43416,2330,台積電,買進,2025-10-01,2025-10-02,1rVXsapjOl8
陳昆仁分析師-摩爾證券投顧,1165,2330,台積電,買進,2025-10-01,2025-10-01,C5y9nRPUOm0
陳昆仁分析師-摩爾證券投顧,43416,3231,緯創,買進,2025-10-01,2025-10-02,1rVXsapjOl8
陳昆仁分析師-摩爾證券投顧,1165,3231,緯創,買進,2025-10-01,2025-10-01,C5y9nRPUOm0
陳昆仁分析師-摩爾證券投顧,43416,6739,竹陞科技股份有限公司,買進,2025-10-01,2025-10-02,1rVXsapjOl8
何基鼎分析師-摩爾證券投顧,95565,2317,鴻海,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,2330,台積電,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,2344,華邦電,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,2382,廣達,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,3017,奇鋐,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,3231,緯創,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,3443,創意,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,6515,穎崴,賣出,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,6669,緯穎,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
何基鼎分析師-摩爾證券投顧,95565,8299,群聯電子股份有限公司,買進,2025-10-02,2025-10-03,P_-nJAn7DbY
謝晨彥分析師-摩爾證券投顧,3181,2317,鴻海,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,2356,英業達,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,2376,技嘉,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,2382,廣達,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,3231,緯創,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,3706,神達,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
謝晨彥分析師-摩爾證券投顧,3181,6669,緯穎,買進,2025-10-02,2025-10-02,SEsDCy1Z92k
郭哲榮分析師-摩爾證券投顧,37773,0050,元大台灣50,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,1303,南亞,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,2330,台積電,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,2408,南亞科,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,2454,聯發科,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,3006,晶豪科,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,3231,緯創,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
郭哲榮分析師-摩爾證券投顧,37773,3260,威剛科技股份有限公司,買進,2025-10-02,2025-10-03,c3FaBJOgeOI
鐘崑禎分析師_摩爾證券投顧,3230,1802,台玻,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,3230,1815,富喬工業股份有限公司,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,2303,聯電,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,2317,鴻海,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,2330,台積電,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,2330,台積電,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,2344,華邦電,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,19326,2368,金像電,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,19326,2375,凱美,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,2382,廣達,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,2408,南亞科,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,2454,聯發科,賣出,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,3230,3231,緯創,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,3260,威剛科技股份有限公司,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,19326,3443,創意,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,3443,創意,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,3230,8021,尖點,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,8299,群聯電子股份有限公司,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
鐘崑禎分析師_摩爾證券投顧,3230,8358,金居開發股份有限公司,買進,2025-10-02,2025-10-03,fxHRwGVP5Cw
鐘崑禎分析師_摩爾證券投顧,19326,8996,高力,買進,2025-10-02,2025-10-03,IK0lTL8-zSs
陳昆仁分析師-摩爾證券投顧,103537,1504,東元,買進,2025-10-02,2025-10-03,pGttrqBinEw
陳昆仁分析師-摩爾證券投顧,1632,1504,東元,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,1632,2301,光寶科,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,1632,2308,台達電,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,103537,2317,鴻海,買進,2025-10-02,2025-10-03,pGttrqBinEw
陳昆仁分析師-摩爾證券投顧,103537,2330,台積電,買進,2025-10-02,2025-10-03,pGttrqBinEw
陳昆仁分析師-摩爾證券投顧,1632,2330,台積電,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,103537,2408,南亞科,買進,2025-10-02,2025-10-03,pGttrqBinEw
陳昆仁分析師-摩爾證券投顧,1632,3231,緯創,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,103537,3260,威剛科技股份有限公司,買進,2025-10-02,2025-10-03,pGttrqBinEw
陳昆仁分析師-摩爾證券投顧,1632,6442,光聖,賣出,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,1632,6510,中華精測科技股份有限公司,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,1632,6739,竹陞科技股份有限公司,買進,2025-10-02,2025-10-02,srzKMvpq50I
陳昆仁分析師-摩爾證券投顧,103537,8299,群聯電子股份有限公司,買進,2025-10-02,2025-10-03,pGttrqBinEw
何基鼎分析師-摩爾證券投顧,138615,2317,鴻海,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,2327,國巨*,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,2330,台積電,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,2344,華邦電,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,2382,廣達,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,3017,奇鋐,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,3231,緯創,買進,2025-10-03,2025-10-07,8vDeD17nqMY
何基鼎分析師-摩爾證券投顧,138615,3671,維影,買進,2025-10-03,2025-10-07,8vDeD17nqMY
謝晨彥分析師-摩爾證券投顧,3617,2308,台達電,買進,2025-10-03,2025-10-03,6oxGTjf0HdU
謝晨彥分析師-摩爾證券投顧,3617,3044,健鼎,買進,2025-10-03,2025-10-03,6oxGTjf0HdU
謝晨彥分析師-摩爾證券投顧,3617,3324,雙鴻科技股份有限公司,買進,2025-10-03,2025-10-03,6oxGTjf0HdU
郭哲榮分析師-摩爾證券投顧,63205,1303,南亞,買進,2025-10-03,2025-10-07,nb-FQCn19tM
郭哲榮分析師-摩爾證券投顧,63205,2317,鴻海,買進,2025-10-03,2025-10-07,nb-FQCn19tM
郭哲榮分析師-摩爾證券投顧,63205,2330,台積電,賣出,2025-10-03,2025-10-07,nb-FQCn19tM
郭哲榮分析師-摩爾證券投顧,63205,2376,技嘉,買進,2025-10-03,2025-10-07,nb-FQCn19tM
